SKU,Date,Demand,Promotion,Holiday
SKU_62,2021-06-30,287,0,0
SKU_62,2021-07-31,316,0,0
SKU_62,2021-08-31,268,0,0
SKU_62,2021-09-30,332,0,0
SKU_62,2021-10-31,340,0,0
SKU_62,2021-11-30,401,0,0
SKU_62,2021-12-31,802,1,0
SKU_62,2022-01-31,305,0,0
SKU_62,2022-02-28,359,0,0
SKU_62,2022-03-31,378,0,0
SKU_62,2022-04-30,312,0,0
SKU_62,2022-05-31,343,0,0
SKU_62,2022-06-30,512,1,0
SKU_62,2022-07-31,418,1,0
SKU_62,2022-08-31,328,0,0
SKU_62,2022-09-30,229,0,0
SKU_62,2022-10-31,348,0,0
SKU_62,2022-11-30,366,0,0
SKU_62,2022-12-31,510,0,1
SKU_63,2021-01-31,240,0,0
SKU_63,2021-02-28,394,1,0
SKU_63,2021-03-31,192,0,0
SKU_63,2021-04-30,203,0,0
SKU_63,2021-05-31,255,0,0
SKU_63,2021-06-30,263,0,1
SKU_63,2021-07-31,364,1,0
SKU_63,2021-08-31,224,0,0
SKU_63,2021-09-30,203,0,0
SKU_63,2021-10-31,212,0,0
SKU_63,2021-11-30,335,1,0
SKU_63,2021-12-31,318,0,0
SKU_63,2022-01-31,239,0,0
SKU_63,2022-02-28,241,0,0
SKU_63,2022-03-31,234,0,1
SKU_63,2022-04-30,183,0,0
SKU_63,2022-05-31,249,0,0
SKU_63,2022-06-30,204,0,0
SKU_63,2022-07-31,265,0,0
SKU_63,2022-08-31,201,0,0
SKU_63,2022-09-30,227,0,0
SKU_63,2022-10-31,227,0,0
SKU_63,2022-11-30,232,0,0
SKU_63,2022-12-31,380,0,0
SKU_64,2021-01-31,139,0,0
SKU_64,2021-02-28,120,0,0
SKU_64,2021-03-31,135,0,0
SKU_64,2021-04-30,139,0,0
SKU_64,2021-05-31,122,0,0
SKU_64,2021-06-30,160,0,0
SKU_64,2021-07-31,177,1,0
SKU_64,2021-08-31,153,0,0
SKU_64,2021-09-30,132,0,0
SKU_64,2021-10-31,211,1,0
SKU_64,2021-11-30,185,1,0
SKU_64,2021-12-31,231,0,0
SKU_64,2022-01-31,152,0,1
SKU_64,2022-02-28,136,0,0
SKU_64,2022-03-31,121,0,1
SKU_64,2022-04-30,130,0,0
SKU_64,2022-05-31,134,0,0
SKU_64,2022-06-30,150,0,0
SKU_64,2022-07-31,129,0,0
SKU_64,2022-08-31,147,0,0
SKU_64,2022-09-30,150,0,0
SKU_64,2022-10-31,152,0,0
SKU_64,2022-11-30,120,0,0
SKU_64,2022-12-31,224,0,1
SKU_65,2021-01-31,127,0,0
SKU_65,2021-02-28,138,0,0
SKU_65,2021-03-31,105,0,0
SKU_65,2021-04-30,146,0,0
SKU_65,2021-05-31,108,0,0
SKU_65,2021-06-30,138,0,0
SKU_65,2021-07-31,138,0,0
SKU_65,2021-08-31,131,0,1
SKU_65,2021-09-30,201,1,0
SKU_65,2021-10-31,219,1,1
SKU_65,2021-11-30,129,0,0
SKU_65,2021-12-31,177,0,0
SKU_65,2022-01-31,133,0,0
SKU_65,2022-02-28,202,1,0
SKU_65,2022-03-31,130,0,0
SKU_65,2022-04-30,121,0,0
SKU_65,2022-05-31,128,0,0
SKU_65,2022-06-30,93,0,0
SKU_65,2022-07-31,138,0,1
SKU_65,2022-08-31,196,1,0
SKU_65,2022-09-30,124,0,0
SKU_65,2022-10-31,189,1,0
SKU_65,2022-11-30,120,0,0
SKU_65,2022-12-31,169,0,0
SKU_66,2021-01-31,257,0,0
SKU_66,2021-02-28,314,0,0
SKU_66,2021-03-31,276,0,0
SKU_66,2021-04-30,269,0,0
SKU_66,2021-05-31,328,0,0
SKU_66,2021-06-30,303,0,0
SKU_66,2021-07-31,389,1,0
SKU_66,2021-08-31,449,1,0
SKU_66,2021-09-30,413,1,1
SKU_66,2021-10-31,302,0,0
SKU_66,2021-11-30,374,1,0
SKU_66,2021-12-31,433,0,0
SKU_66,2022-01-31,252,0,0
SKU_66,2022-02-28,304,0,0
SKU_66,2022-03-31,331,0,1
SKU_66,2022-04-30,285,0,0
SKU_66,2022-05-31,302,0,0
SKU_66,2022-06-30,304,0,0
SKU_66,2022-07-31,331,0,0
SKU_66,2022-08-31,458,1,0
SKU_66,2022-09-30,450,1,0
SKU_66,2022-10-31,407,1,0
SKU_66,2022-11-30,240,0,0
SKU_66,2022-12-31,426,0,0
SKU_67,2021-01-31,448,0,0
SKU_67,2021-02-28,426,0,0
SKU_67,2021-03-31,336,0,0
SKU_67,2021-04-30,724,1,0
SKU_67,2021-05-31,399,0,0
SKU_67,2021-06-30,403,0,1
SKU_67,2021-07-31,605,1,0
SKU_67,2021-08-31,404,0,0
SKU_67,2021-09-30,435,0,0
SKU_67,2021-10-31,441,0,0
SKU_67,2021-11-30,463,0,0
SKU_67,2021-12-31,607,0,0
SKU_67,2022-01-31,435,0,0
SKU_67,2022-02-28,402,0,0
SKU_67,2022-03-31,460,0,0
SKU_67,2022-04-30,403,0,0
SKU_67,2022-05-31,463,0,0
SKU_67,2022-06-30,427,0,0
SKU_67,2022-07-31,430,0,0
SKU_67,2022-08-31,466,0,0
SKU_67,2022-09-30,537,0,0
SKU_67,2022-10-31,458,0,0
SKU_67,2022-11-30,617,1,0
SKU_67,2022-12-31,721,0,0
SKU_68,2021-01-31,459,0,1
SKU_68,2021-02-28,503,0,0
SKU_68,2021-03-31,484,0,0
SKU_68,2021-04-30,871,1,0
SKU_68,2021-05-31,447,0,0
SKU_68,2021-06-30,745,1,0
SKU_68,2021-07-31,462,0,0
SKU_68,2021-08-31,769,1,0
SKU_68,2021-09-30,478,0,0
SKU_68,2021-10-31,465,0,0
SKU_68,2021-11-30,405,0,0
SKU_68,2021-12-31,796,0,1
SKU_68,2022-01-31,491,0,0
SKU_68,2022-02-28,493,0,0
SKU_68,2022-03-31,528,0,0
SKU_68,2022-04-30,527,0,0
SKU_68,2022-05-31,474,0,0
SKU_68,2022-06-30,480,0,0
SKU_68,2022-07-31,547,0,0
SKU_68,2022-08-31,675,1,0
SKU_68,2022-09-30,515,0,0
SKU_68,2022-10-31,774,1,0
SKU_68,2022-11-30,486,0,0
SKU_68,2022-12-31,776,0,0
SKU_69,2021-01-31,231,0,0
SKU_69,2021-02-28,207,0,0
SKU_69,2021-03-31,226,0,0
SKU_69,2021-04-30,263,0,0
SKU_69,2021-05-31,270,0,0
SKU_69,2021-06-30,188,0,0
SKU_69,2021-07-31,207,0,0
SKU_69,2021-08-31,290,1,0
SKU_69,2021-09-30,213,0,0
SKU_69,2021-10-31,209,0,0
SKU_69,2021-11-30,329,1,0
SKU_69,2021-12-31,360,0,0
SKU_69,2022-01-31,203,0,0
SKU_69,2022-02-28,284,0,0
SKU_69,2022-03-31,239,0,0
SKU_69,2022-04-30,223,0,0
SKU_69,2022-05-31,233,0,0
SKU_69,2022-06-30,229,0,0
SKU_69,2022-07-31,181,0,0
SKU_69,2022-08-31,261,0,1
SKU_69,2022-09-30,227,0,0
SKU_69,2022-10-31,229,0,0
SKU_69,2022-11-30,212,0,0
SKU_69,2022-12-31,347,0,0
SKU_70,2021-01-31,106,0,0
SKU_70,2021-02-28,127,0,0
SKU_70,2021-03-31,192,1,0
SKU_70,2021-04-30,98,0,0
SKU_70,2021-05-31,109,0,0
SKU_70,2021-06-30,110,0,0
SKU_70,2021-07-31,115,0,0
SKU_70,2021-08-31,125,0,0
SKU_70,2021-09-30,112,0,0
SKU_70,2021-10-31,121,0,0
SKU_70,2021-11-30,161,1,0
SKU_70,2021-12-31,180,0,0
SKU_70,2022-01-31,155,1,0
SKU_70,2022-02-28,106,0,0
SKU_70,2022-03-31,102,0,0
SKU_70,2022-04-30,113,0,0
SKU_70,2022-05-31,156,1,0
SKU_70,2022-06-30,101,0,0
SKU_70,2022-07-31,150,1,0
SKU_70,2022-08-31,94,0,0
SKU_70,2022-09-30,113,0,0
SKU_70,2022-10-31,116,0,0
SKU_70,2022-11-30,117,0,0
SKU_70,2022-12-31,181,0,0
SKU_71,2021-01-31,306,0,0
SKU_71,2021-02-28,353,0,0
SKU_71,2021-03-31,289,0,0
SKU_71,2021-04-30,312,0,0
SKU_71,2021-05-31,307,0,0
SKU_71,2021-06-30,292,0,0
SKU_71,2021-07-31,320,0,0
SKU_71,2021-08-31,325,0,0
SKU_71,2021-09-30,292,0,1
SKU_71,2021-10-31,365,0,0
SKU_71,2021-11-30,240,0,0
SKU_71,2021-12-31,450,0,0
SKU_71,2022-01-31,317,0,0
SKU_71,2022-02-28,307,0,0
SKU_71,2022-03-31,290,0,0
SKU_71,2022-04-30,352,0,0
SKU_71,2022-05-31,263,0,0
SKU_71,2022-06-30,311,0,0
SKU_71,2022-07-31,466,1,0
SKU_71,2022-08-31,397,1,0
SKU_71,2022-09-30,472,1,0
SKU_71,2022-10-31,283,0,0
SKU_71,2022-11-30,300,0,0
SKU_71,2022-12-31,556,0,0
SKU_72,2021-01-31,195,1,0
SKU_72,2021-02-28,129,0,0
SKU_72,2021-03-31,108,0,0
SKU_72,2021-04-30,139,0,0
SKU_72,2021-05-31,135,0,0
SKU_72,2021-06-30,233,1,0
SKU_72,2021-07-31,134,0,0
SKU_72,2021-08-31,116,0,0
SKU_72,2021-09-30,140,0,0
SKU_72,2021-10-31,141,0,0
SKU_72,2021-11-30,152,0,0
SKU_72,2021-12-31,202,0,0
SKU_72,2022-01-31,122,0,0
SKU_72,2022-02-28,125,0,1
SKU_72,2022-03-31,127,0,0
SKU_72,2022-04-30,124,0,0
SKU_72,2022-05-31,154,0,0
SKU_72,2022-06-30,130,0,0
SKU_72,2022-07-31,153,0,0
SKU_72,2022-08-31,141,0,0
SKU_72,2022-09-30,130,0,0
SKU_72,2022-10-31,135,0,0
SKU_72,2022-11-30,141,0,0
SKU_72,2022-12-31,254,0,0
SKU_73,2021-01-31,656,1,0
SKU_73,2021-02-28,396,0,1
SKU_73,2021-03-31,398,0,0
SKU_73,2021-04-30,343,0,0
SKU_73,2021-05-31,439,0,0
SKU_73,2021-06-30,376,0,0
SKU_73,2021-07-31,451,0,1
SKU_73,2021-08-31,416,0,0
SKU_73,2021-09-30,382,0,1
SKU_73,2021-10-31,442,0,0
SKU_73,2021-11-30,401,0,0
SKU_73,2021-12-31,608,0,0
SKU_73,2022-01-31,347,0,0
SKU_73,2022-02-28,343,0,0
SKU_73,2022-03-31,383,0,0
SKU_73,2022-04-30,674,1,1
SKU_73,2022-05-31,601,1,0
SKU_73,2022-06-30,451,0,0
SKU_73,2022-07-31,441,0,0
SKU_73,2022-08-31,524,1,0
SKU_73,2022-09-30,373,0,0
SKU_73,2022-10-31,372,0,1
SKU_73,2022-11-30,393,0,0
SKU_73,2022-12-31,612,0,1
SKU_74,2021-01-31,280,0,0
SKU_74,2021-02-28,302,0,0
SKU_74,2021-03-31,294,0,0
SKU_74,2021-04-30,458,1,0
SKU_74,2021-05-31,318,0,0
SKU_74,2021-06-30,339,0,0
SKU_74,2021-07-31,334,0,0
SKU_74,2021-08-31,390,0,0
SKU_74,2021-09-30,303,0,1
SKU_74,2021-10-31,320,0,0
SKU_74,2021-11-30,364,0,0
SKU_74,2021-12-31,790,1,0
SKU_74,2022-01-31,307,0,0
SKU_74,2022-02-28,297,0,0
SKU_74,2022-03-31,336,0,0
SKU_74,2022-04-30,277,0,0
SKU_74,2022-05-31,253,0,0
SKU_74,2022-06-30,338,0,0
SKU_74,2022-07-31,305,0,0
SKU_74,2022-08-31,301,0,0
SKU_74,2022-09-30,548,1,0
SKU_74,2022-10-31,286,0,0
SKU_74,2022-11-30,298,0,0
SKU_74,2022-12-31,356,0,0
SKU_75,2021-01-31,501,0,0
SKU_75,2021-02-28,744,1,0
SKU_75,2021-03-31,473,0,0
SKU_75,2021-04-30,501,0,0
SKU_75,2021-05-31,482,0,0
SKU_75,2021-06-30,527,0,0
SKU_75,2021-07-31,547,0,0
SKU_75,2021-08-31,506,0,1
SKU_75,2021-09-30,519,0,0
SKU_75,2021-10-31,796,1,1
SKU_75,2021-11-30,417,0,0
SKU_75,2021-12-31,722,0,0
SKU_75,2022-01-31,430,0,0
SKU_75,2022-02-28,465,0,0
SKU_75,2022-03-31,517,0,0
SKU_75,2022-04-30,441,0,0
SKU_75,2022-05-31,673,1,0
SKU_75,2022-06-30,588,0,1
SKU_75,2022-07-31,486,0,1
SKU_75,2022-08-31,648,1,0
SKU_75,2022-09-30,553,0,0
SKU_75,2022-10-31,452,0,0
SKU_75,2022-11-30,767,1,0
SKU_75,2022-12-31,725,0,0
SKU_76,2021-01-31,108,0,0
SKU_76,2021-02-28,179,1,0
SKU_76,2021-03-31,105,0,0
SKU_76,2021-04-30,114,0,0
SKU_76,2021-05-31,102,0,0
SKU_76,2021-06-30,96,0,0
SKU_76,2021-07-31,142,1,0
SKU_76,2021-08-31,115,0,0
SKU_76,2021-09-30,114,0,0
SKU_76,2021-10-31,113,0,0
SKU_76,2021-11-30,100,0,0
SKU_76,2021-12-31,164,0,0
SKU_76,2022-01-31,94,0,0
SKU_76,2022-02-28,102,0,0
SKU_76,2022-03-31,150,1,0
SKU_76,2022-04-30,110,0,0
SKU_76,2022-05-31,101,0,0
SKU_76,2022-06-30,120,0,0
SKU_76,2022-07-31,86,0,0
SKU_76,2022-08-31,101,0,0
SKU_76,2022-09-30,165,1,1
SKU_76,2022-10-31,111,0,0
SKU_76,2022-11-30,92,0,0
SKU_76,2022-12-31,185,0,0
SKU_77,2021-01-31,162,0,0
SKU_77,2021-02-28,152,0,0
SKU_77,2021-03-31,141,0,0
SKU_77,2021-04-30,218,1,0
SKU_77,2021-05-31,160,0,0
SKU_77,2021-06-30,164,0,0
SKU_77,2021-07-31,155,0,0
SKU_77,2021-08-31,150,0,1
SKU_77,2021-09-30,170,0,0
SKU_77,2021-10-31,181,0,0
SKU_77,2021-11-30,274,1,0
SKU_77,2021-12-31,271,0,0
SKU_77,2022-01-31,158,0,0
SKU_77,2022-02-28,158,0,0
SKU_77,2022-03-31,188,0,1
SKU_77,2022-04-30,167,0,0
SKU_77,2022-05-31,160,0,0
SKU_77,2022-06-30,149,0,0
SKU_77,2022-07-31,241,1,0
SKU_77,2022-08-31,240,1,0
SKU_77,2022-09-30,215,1,0
SKU_77,2022-10-31,147,0,0
SKU_77,2022-11-30,140,0,1
SKU_77,2022-12-31,397,1,0
SKU_78,2021-01-31,567,1,0
SKU_78,2021-02-28,398,0,0
SKU_78,2021-03-31,370,0,0
SKU_78,2021-04-30,464,0,0
SKU_78,2021-05-31,335,0,0
SKU_78,2021-06-30,410,0,0
SKU_78,2021-07-31,344,0,0
SKU_78,2021-08-31,378,0,0
SKU_78,2021-09-30,341,0,0
SKU_78,2021-10-31,510,1,0
SKU_78,2021-11-30,344,0,0
SKU_78,2021-12-31,882,1,0
SKU_78,2022-01-31,519,1,1
SKU_78,2022-02-28,415,0,0
SKU_78,2022-03-31,374,0,0
SKU_78,2022-04-30,595,1,0
SKU_78,2022-05-31,431,0,0
SKU_78,2022-06-30,343,0,0
SKU_78,2022-07-31,347,0,1
SKU_78,2022-08-31,352,0,1
SKU_78,2022-09-30,414,0,0
SKU_78,2022-10-31,346,0,0
SKU_78,2022-11-30,342,0,0
SKU_78,2022-12-31,693,0,0
SKU_79,2021-01-31,280,0,1
SKU_79,2021-02-28,266,0,0
SKU_79,2021-03-31,464,1,0
SKU_79,2021-04-30,386,1,0
SKU_79,2021-05-31,288,0,1
SKU_79,2021-06-30,299,0,0
SKU_79,2021-07-31,290,0,0
SKU_79,2021-08-31,463,1,0
SKU_79,2021-09-30,306,0,1
SKU_79,2021-10-31,384,1,0
SKU_79,2021-11-30,326,0,0
SKU_79,2021-12-31,551,1,0
SKU_79,2022-01-31,292,0,0
SKU_79,2022-02-28,290,0,0
SKU_79,2022-03-31,517,1,0
SKU_79,2022-04-30,501,1,0
SKU_79,2022-05-31,230,0,0
SKU_79,2022-06-30,483,1,0
SKU_79,2022-07-31,373,0,1
SKU_79,2022-08-31,349,0,0
SKU_79,2022-09-30,287,0,0
SKU_79,2022-10-31,278,0,0
SKU_79,2022-11-30,341,1,0
SKU_79,2022-12-31,420,0,0
SKU_80,2021-01-31,774,1,0
SKU_80,2021-02-28,792,1,0
SKU_80,2021-03-31,515,0,0
SKU_80,2021-04-30,561,0,0
SKU_80,2021-05-31,516,0,0
SKU_80,2021-06-30,514,0,0
SKU_80,2021-07-31,545,0,0
SKU_80,2021-08-31,497,0,0
SKU_80,2021-09-30,423,0,1
SKU_80,2021-10-31,524,0,0
SKU_80,2021-11-30,412,0,0
SKU_80,2021-12-31,689,0,0
SKU_80,2022-01-31,443,0,0
SKU_80,2022-02-28,480,0,0
SKU_80,2022-03-31,542,0,0
SKU_80,2022-04-30,541,0,0
SKU_80,2022-05-31,548,0,0
SKU_80,2022-06-30,477,0,0
SKU_80,2022-07-31,600,0,0
SKU_80,2022-08-31,602,0,0
SKU_80,2022-09-30,468,0,0
SKU_80,2022-10-31,406,0,0
SKU_80,2022-11-30,528,0,0
SKU_80,2022-12-31,738,0,0
SKU_81,2021-01-31,307,0,0
SKU_81,2021-02-28,334,0,0
SKU_81,2021-03-31,300,0,0
SKU_81,2021-04-30,532,1,1
SKU_81,2021-05-31,304,0,0
SKU_81,2021-06-30,439,1,0
SKU_81,2021-07-31,288,0,1
SKU_81,2021-08-31,262,0,0
SKU_81,2021-09-30,366,0,0
SKU_81,2021-10-31,482,1,1
SKU_81,2021-11-30,318,0,0
SKU_81,2021-12-31,460,0,0
SKU_81,2022-01-31,302,0,0
SKU_81,2022-02-28,249,0,1
SKU_81,2022-03-31,365,0,0
SKU_81,2022-04-30,275,0,0
SKU_81,2022-05-31,311,0,0
SKU_81,2022-06-30,508,1,1
SKU_81,2022-07-31,341,0,1
SKU_81,2022-08-31,370,1,0
SKU_81,2022-09-30,279,0,0
SKU_81,2022-10-31,255,0,0
SKU_81,2022-11-30,337,0,0
SKU_81,2022-12-31,480,0,0
SKU_82,2021-01-31,117,0,0
SKU_82,2021-02-28,128,0,0
SKU_82,2021-03-31,112,0,1
SKU_82,2021-04-30,115,0,0
SKU_82,2021-05-31,185,1,0
SKU_82,2021-06-30,198,1,0
SKU_82,2021-07-31,125,0,0
SKU_82,2021-08-31,105,0,0
SKU_82,2021-09-30,106,0,0
SKU_82,2021-10-31,109,0,0
SKU_82,2021-11-30,86,0,0
SKU_82,2021-12-31,256,1,0
SKU_82,2022-01-31,128,0,0
SKU_82,2022-02-28,137,0,0
SKU_82,2022-03-31,111,0,0
SKU_82,2022-04-30,108,0,1
SKU_82,2022-05-31,124,0,0
SKU_82,2022-06-30,117,0,0
SKU_82,2022-07-31,129,0,0
SKU_82,2022-08-31,178,1,0
SKU_82,2022-09-30,191,1,0
SKU_82,2022-10-31,133,0,1
SKU_82,2022-11-30,115,0,1
SKU_82,2022-12-31,240,1,0
SKU_83,2021-01-31,312,0,0
SKU_83,2021-02-28,297,0,1
SKU_83,2021-03-31,302,0,0
SKU_83,2021-04-30,311,0,0
SKU_83,2021-05-31,257,0,0
SKU_83,2021-06-30,321,0,1
SKU_83,2021-07-31,280,0,0
SKU_83,2021-08-31,281,0,0
SKU_83,2021-09-30,233,0,0
SKU_83,2021-10-31,320,0,0
SKU_83,2021-11-30,257,0,0
SKU_83,2021-12-31,457,0,0
SKU_83,2022-01-31,297,0,0
SKU_83,2022-02-28,289,0,0
SKU_83,2022-03-31,289,0,1
SKU_83,2022-04-30,249,0,0
SKU_83,2022-05-31,333,0,0
SKU_83,2022-06-30,324,0,0
SKU_83,2022-07-31,311,0,0
SKU_83,2022-08-31,264,0,0
SKU_83,2022-09-30,314,0,0
SKU_83,2022-10-31,284,0,0
SKU_83,2022-11-30,294,0,0
SKU_83,2022-12-31,373,0,0
SKU_84,2021-01-31,693,1,0
SKU_84,2021-02-28,544,1,0
SKU_84,2021-03-31,419,0,1
SKU_84,2021-04-30,579,1,0
SKU_84,2021-05-31,411,0,0
SKU_84,2021-06-30,395,0,0
SKU_84,2021-07-31,483,0,0
SKU_84,2021-08-31,443,0,0
SKU_84,2021-09-30,335,0,0
SKU_84,2021-10-31,422,0,0
SKU_84,2021-11-30,456,0,0
SKU_84,2021-12-31,617,0,0
SKU_84,2022-01-31,446,0,1
SKU_84,2022-02-28,435,0,0
SKU_84,2022-03-31,458,0,0
SKU_84,2022-04-30,398,0,0
SKU_84,2022-05-31,363,0,0
SKU_84,2022-06-30,449,0,0
SKU_84,2022-07-31,489,0,0
SKU_84,2022-08-31,706,1,0
SKU_84,2022-09-30,540,1,1
SKU_84,2022-10-31,488,0,0
SKU_84,2022-11-30,411,0,0
SKU_84,2022-12-31,957,1,0
SKU_85,2021-01-31,368,0,0
SKU_85,2021-02-28,363,0,1
SKU_85,2021-03-31,295,0,0
SKU_85,2021-04-30,323,0,0
SKU_85,2021-05-31,378,0,0
SKU_85,2021-06-30,372,0,0
SKU_85,2021-07-31,296,0,0
SKU_85,2021-08-31,500,1,0
SKU_85,2021-09-30,503,1,0
SKU_85,2021-10-31,488,1,0
SKU_85,2021-11-30,384,0,0
SKU_85,2021-12-31,837,1,0
SKU_85,2022-01-31,291,0,0
SKU_85,2022-02-28,257,0,0
SKU_85,2022-03-31,295,0,0
SKU_85,2022-04-30,519,1,0
SKU_85,2022-05-31,393,0,0
SKU_85,2022-06-30,611,1,0
SKU_85,2022-07-31,334,0,0
SKU_85,2022-08-31,292,0,0
SKU_85,2022-09-30,334,0,0
SKU_85,2022-10-31,242,0,0
SKU_85,2022-11-30,458,1,1
SKU_85,2022-12-31,527,0,1
SKU_86,2021-01-31,184,0,0
SKU_86,2021-02-28,173,0,0
SKU_86,2021-03-31,266,1,0
SKU_86,2021-04-30,181,0,0
SKU_86,2021-05-31,188,0,0
SKU_86,2021-06-30,196,0,0
SKU_86,2021-07-31,186,0,0
SKU_86,2021-08-31,250,1,0
SKU_86,2021-09-30,167,0,1
SKU_86,2021-10-31,174,0,1
SKU_86,2021-11-30,179,0,0
SKU_86,2021-12-31,285,0,0
SKU_86,2022-01-31,262,1,0
SKU_86,2022-02-28,251,1,0
SKU_86,2022-03-31,228,1,0
SKU_86,2022-04-30,185,0,0
SKU_86,2022-05-31,129,0,0
SKU_86,2022-06-30,188,0,0
SKU_86,2022-07-31,149,0,0
SKU_86,2022-08-31,257,1,0
SKU_86,2022-09-30,175,0,0
SKU_86,2022-10-31,179,0,0
SKU_86,2022-11-30,173,0,0
SKU_86,2022-12-31,274,0,1
SKU_87,2021-01-31,338,0,1
SKU_87,2021-02-28,398,0,0
SKU_87,2021-03-31,398,0,0
SKU_87,2021-04-30,523,1,0
SKU_87,2021-05-31,370,0,0
SKU_87,2021-06-30,340,0,0
SKU_87,2021-07-31,308,0,0
SKU_87,2021-08-31,329,0,0
SKU_87,2021-09-30,358,0,0
SKU_87,2021-10-31,359,0,0
SKU_87,2021-11-30,356,0,0
SKU_87,2021-12-31,552,0,0
SKU_87,2022-01-31,477,1,0
SKU_87,2022-02-28,279,0,0
SKU_87,2022-03-31,535,1,0
SKU_87,2022-04-30,342,0,0
SKU_87,2022-05-31,540,1,0
SKU_87,2022-06-30,298,0,1
SKU_87,2022-07-31,351,0,0
SKU_87,2022-08-31,476,1,1
SKU_87,2022-09-30,337,0,0
SKU_87,2022-10-31,323,0,0
SKU_87,2022-11-30,321,0,0
SKU_87,2022-12-31,510,0,0
SKU_88,2021-01-31,458,0,0
SKU_88,2021-02-28,427,0,0
SKU_88,2021-03-31,360,0,0
SKU_88,2021-04-30,363,0,0
SKU_88,2021-05-31,538,1,1
SKU_88,2021-06-30,603,1,0
SKU_88,2021-07-31,330,0,0
SKU_88,2021-08-31,359,0,0
SKU_88,2021-09-30,575,1,0
SKU_88,2021-10-31,339,0,0
SKU_88,2021-11-30,352,0,0
SKU_88,2021-12-31,465,0,0
SKU_88,2022-01-31,377,0,0
SKU_88,2022-02-28,373,0,0
SKU_88,2022-03-31,577,1,1
SKU_88,2022-04-30,329,0,0
SKU_88,2022-05-31,357,0,0
SKU_88,2022-06-30,528,1,0
SKU_88,2022-07-31,351,0,0
SKU_88,2022-08-31,648,1,0
SKU_88,2022-09-30,447,0,0
SKU_88,2022-10-31,615,1,0
SKU_88,2022-11-30,362,0,0
SKU_88,2022-12-31,578,0,0
SKU_89,2021-01-31,436,1,0
SKU_89,2021-02-28,334,0,0
SKU_89,2021-03-31,384,0,1
SKU_89,2021-04-30,260,0,0
SKU_89,2021-05-31,282,0,0
SKU_89,2021-06-30,239,0,0
SKU_89,2021-07-31,338,0,0
SKU_89,2021-08-31,350,0,0
SKU_89,2021-09-30,320,0,1
SKU_89,2021-10-31,484,1,0
SKU_89,2021-11-30,523,1,0
SKU_89,2021-12-31,699,1,0
SKU_89,2022-01-31,324,0,0
SKU_89,2022-02-28,538,1,0
SKU_89,2022-03-31,500,1,0
SKU_89,2022-04-30,319,0,0
SKU_89,2022-05-31,466,1,0
SKU_89,2022-06-30,318,0,0
SKU_89,2022-07-31,268,0,0
SKU_89,2022-08-31,284,0,0
SKU_89,2022-09-30,298,0,1
SKU_89,2022-10-31,304,0,0
SKU_89,2022-11-30,341,0,0
SKU_89,2022-12-31,409,0,0
SKU_90,2021-01-31,387,0,0
SKU_90,2021-02-28,391,0,0
SKU_90,2021-03-31,388,0,0
SKU_90,2021-04-30,377,0,0
SKU_90,2021-05-31,327,0,0
SKU_90,2021-06-30,432,0,0
SKU_90,2021-07-31,402,0,1
SKU_90,2021-08-31,422,0,0
SKU_90,2021-09-30,388,0,0
SKU_90,2021-10-31,612,1,0
SKU_90,2021-11-30,403,0,0
SKU_90,2021-12-31,469,0,0
SKU_90,2022-01-31,437,0,0
SKU_90,2022-02-28,340,0,0
SKU_90,2022-03-31,602,1,1
SKU_90,2022-04-30,364,0,0
SKU_90,2022-05-31,400,0,0
SKU_90,2022-06-30,389,0,0
SKU_90,2022-07-31,552,1,0
SKU_90,2022-08-31,395,0,0
SKU_90,2022-09-30,384,0,0
SKU_90,2022-10-31,532,1,0
SKU_90,2022-11-30,381,0,0
SKU_90,2022-12-31,924,1,0
SKU_91,2021-01-31,199,0,0
SKU_91,2021-02-28,202,0,0
SKU_91,2021-03-31,204,0,0
SKU_91,2021-04-30,223,0,0
SKU_91,2021-05-31,204,0,0
SKU_91,2021-06-30,303,1,0
SKU_91,2021-07-31,211,0,0
SKU_91,2021-08-31,197,0,0
SKU_91,2021-09-30,332,1,0
SKU_91,2021-10-31,304,1,0
SKU_91,2021-11-30,258,1,0
SKU_91,2021-12-31,303,0,0
SKU_91,2022-01-31,198,0,0
SKU_91,2022-02-28,229,0,1
SKU_91,2022-03-31,204,0,0
SKU_91,2022-04-30,220,0,1
SKU_91,2022-05-31,205,0,1
SKU_91,2022-06-30,215,0,0
SKU_91,2022-07-31,247,1,0
SKU_91,2022-08-31,191,0,0
SKU_91,2022-09-30,200,0,0
SKU_91,2022-10-31,231,0,0
SKU_91,2022-11-30,329,1,0
SKU_91,2022-12-31,326,0,0
SKU_92,2021-01-31,308,0,1
SKU_92,2021-02-28,314,0,0
SKU_92,2021-03-31,279,0,0
SKU_92,2021-04-30,312,0,0
SKU_92,2021-05-31,406,1,0
SKU_92,2021-06-30,502,1,0
SKU_92,2021-07-31,300,0,0
SKU_92,2021-08-31,312,0,0
SKU_92,2021-09-30,264,0,0
SKU_92,2021-10-31,309,0,0
SKU_92,2021-11-30,447,1,0
SKU_92,2021-12-31,435,0,0
SKU_92,2022-01-31,351,0,0
SKU_92,2022-02-28,318,0,0
SKU_92,2022-03-31,298,0,0
SKU_92,2022-04-30,486,1,0
SKU_92,2022-05-31,306,0,0
SKU_92,2022-06-30,327,0,0
SKU_92,2022-07-31,306,0,0
SKU_92,2022-08-31,293,0,0
