SKU,Date,Demand,Promotion,Holiday,Year,Month,WeekOfYear,Lag1,RollingMean3
SKU_77,2022-02-28,158,0,0,2022,2,9,158.0,195.66666666666666
SKU_77,2022-03-31,188,0,1,2022,3,13,158.0,168.0
SKU_77,2022-04-30,167,0,0,2022,4,17,188.0,171.0
SKU_77,2022-05-31,160,0,0,2022,5,22,167.0,171.66666666666666
SKU_77,2022-06-30,149,0,0,2022,6,26,160.0,158.66666666666666
SKU_77,2022-07-31,241,1,0,2022,7,30,149.0,183.33333333333334
SKU_77,2022-08-31,240,1,0,2022,8,35,241.0,210.0
SKU_77,2022-09-30,215,1,0,2022,9,39,240.0,232.0
SKU_77,2022-10-31,147,0,0,2022,10,44,215.0,200.66666666666666
SKU_77,2022-11-30,140,0,1,2022,11,48,147.0,167.33333333333334
SKU_77,2022-12-31,397,1,0,2022,12,52,140.0,228.0
SKU_78,2021-02-28,398,0,0,2021,2,8,567.0,482.5
SKU_78,2021-03-31,370,0,0,2021,3,13,398.0,445.0
SKU_78,2021-04-30,464,0,0,2021,4,17,370.0,410.6666666666667
SKU_78,2021-05-31,335,0,0,2021,5,22,464.0,389.6666666666667
SKU_78,2021-06-30,410,0,0,2021,6,26,335.0,403.0
SKU_78,2021-07-31,344,0,0,2021,7,30,410.0,363.0
SKU_78,2021-08-31,378,0,0,2021,8,35,344.0,377.3333333333333
SKU_78,2021-09-30,341,0,0,2021,9,39,378.0,354.3333333333333
SKU_78,2021-10-31,510,1,0,2021,10,43,341.0,409.6666666666667
SKU_78,2021-11-30,344,0,0,2021,11,48,510.0,398.3333333333333
SKU_78,2021-12-31,882,1,0,2021,12,52,344.0,578.6666666666666
SKU_78,2022-01-31,519,1,1,2022,1,5,882.0,581.6666666666666
SKU_78,2022-02-28,415,0,0,2022,2,9,519.0,605.3333333333334
SKU_78,2022-03-31,374,0,0,2022,3,13,415.0,436.0
SKU_78,2022-04-30,595,1,0,2022,4,17,374.0,461.3333333333333
SKU_78,2022-05-31,431,0,0,2022,5,22,595.0,466.6666666666667
SKU_78,2022-06-30,343,0,0,2022,6,26,431.0,456.3333333333333
SKU_78,2022-07-31,347,0,1,2022,7,30,343.0,373.6666666666667
SKU_78,2022-08-31,352,0,1,2022,8,35,347.0,347.3333333333333
SKU_78,2022-09-30,414,0,0,2022,9,39,352.0,371.0
SKU_78,2022-10-31,346,0,0,2022,10,44,414.0,370.6666666666667
SKU_78,2022-11-30,342,0,0,2022,11,48,346.0,367.3333333333333
SKU_78,2022-12-31,693,0,0,2022,12,52,342.0,460.3333333333333
SKU_79,2021-02-28,266,0,0,2021,2,8,280.0,273.0
SKU_79,2021-03-31,464,1,0,2021,3,13,266.0,336.6666666666667
SKU_79,2021-04-30,386,1,0,2021,4,17,464.0,372.0
SKU_79,2021-05-31,288,0,1,2021,5,22,386.0,379.3333333333333
SKU_79,2021-06-30,299,0,0,2021,6,26,288.0,324.3333333333333
SKU_79,2021-07-31,290,0,0,2021,7,30,299.0,292.3333333333333
SKU_79,2021-08-31,463,1,0,2021,8,35,290.0,350.6666666666667
SKU_79,2021-09-30,306,0,1,2021,9,39,463.0,353.0
SKU_79,2021-10-31,384,1,0,2021,10,43,306.0,384.3333333333333
SKU_79,2021-11-30,326,0,0,2021,11,48,384.0,338.6666666666667
SKU_79,2021-12-31,551,1,0,2021,12,52,326.0,420.3333333333333
SKU_79,2022-01-31,292,0,0,2022,1,5,551.0,389.6666666666667
SKU_79,2022-02-28,290,0,0,2022,2,9,292.0,377.6666666666667
SKU_79,2022-03-31,517,1,0,2022,3,13,290.0,366.3333333333333
SKU_79,2022-04-30,501,1,0,2022,4,17,517.0,436.0
SKU_79,2022-05-31,230,0,0,2022,5,22,501.0,416.0
SKU_79,2022-06-30,483,1,0,2022,6,26,230.0,404.6666666666667
SKU_79,2022-07-31,373,0,1,2022,7,30,483.0,362.0
SKU_79,2022-08-31,349,0,0,2022,8,35,373.0,401.6666666666667
SKU_79,2022-09-30,287,0,0,2022,9,39,349.0,336.3333333333333
SKU_79,2022-10-31,278,0,0,2022,10,44,287.0,304.6666666666667
SKU_79,2022-11-30,341,1,0,2022,11,48,278.0,302.0
SKU_79,2022-12-31,420,0,0,2022,12,52,341.0,346.3333333333333
SKU_80,2021-02-28,792,1,0,2021,2,8,774.0,783.0
SKU_80,2021-03-31,515,0,0,2021,3,13,792.0,693.6666666666666
SKU_80,2021-04-30,561,0,0,2021,4,17,515.0,622.6666666666666
SKU_80,2021-05-31,516,0,0,2021,5,22,561.0,530.6666666666666
SKU_80,2021-06-30,514,0,0,2021,6,26,516.0,530.3333333333334
SKU_80,2021-07-31,545,0,0,2021,7,30,514.0,525.0
SKU_80,2021-08-31,497,0,0,2021,8,35,545.0,518.6666666666666
SKU_80,2021-09-30,423,0,1,2021,9,39,497.0,488.3333333333333
SKU_80,2021-10-31,524,0,0,2021,10,43,423.0,481.3333333333333
SKU_80,2021-11-30,412,0,0,2021,11,48,524.0,453.0
SKU_80,2021-12-31,689,0,0,2021,12,52,412.0,541.6666666666666
SKU_80,2022-01-31,443,0,0,2022,1,5,689.0,514.6666666666666
SKU_80,2022-02-28,480,0,0,2022,2,9,443.0,537.3333333333334
SKU_80,2022-03-31,542,0,0,2022,3,13,480.0,488.3333333333333
SKU_80,2022-04-30,541,0,0,2022,4,17,542.0,521.0
SKU_80,2022-05-31,548,0,0,2022,5,22,541.0,543.6666666666666
SKU_80,2022-06-30,477,0,0,2022,6,26,548.0,522.0
SKU_80,2022-07-31,600,0,0,2022,7,30,477.0,541.6666666666666
SKU_80,2022-08-31,602,0,0,2022,8,35,600.0,559.6666666666666
SKU_80,2022-09-30,468,0,0,2022,9,39,602.0,556.6666666666666
SKU_80,2022-10-31,406,0,0,2022,10,44,468.0,492.0
SKU_80,2022-11-30,528,0,0,2022,11,48,406.0,467.3333333333333
SKU_80,2022-12-31,738,0,0,2022,12,52,528.0,557.3333333333334
SKU_81,2021-02-28,334,0,0,2021,2,8,307.0,320.5
SKU_81,2021-03-31,300,0,0,2021,3,13,334.0,313.6666666666667
SKU_81,2021-04-30,532,1,1,2021,4,17,300.0,388.6666666666667
SKU_81,2021-05-31,304,0,0,2021,5,22,532.0,378.6666666666667
SKU_81,2021-06-30,439,1,0,2021,6,26,304.0,425.0
SKU_81,2021-07-31,288,0,1,2021,7,30,439.0,343.6666666666667
SKU_81,2021-08-31,262,0,0,2021,8,35,288.0,329.6666666666667
SKU_81,2021-09-30,366,0,0,2021,9,39,262.0,305.3333333333333
SKU_81,2021-10-31,482,1,1,2021,10,43,366.0,370.0
SKU_81,2021-11-30,318,0,0,2021,11,48,482.0,388.6666666666667
SKU_81,2021-12-31,460,0,0,2021,12,52,318.0,420.0
SKU_81,2022-01-31,302,0,0,2022,1,5,460.0,360.0
SKU_81,2022-02-28,249,0,1,2022,2,9,302.0,337.0
SKU_81,2022-03-31,365,0,0,2022,3,13,249.0,305.3333333333333
SKU_81,2022-04-30,275,0,0,2022,4,17,365.0,296.3333333333333
SKU_81,2022-05-31,311,0,0,2022,5,22,275.0,317.0
SKU_81,2022-06-30,508,1,1,2022,6,26,311.0,364.6666666666667
SKU_81,2022-07-31,341,0,1,2022,7,30,508.0,386.6666666666667
SKU_81,2022-08-31,370,1,0,2022,8,35,341.0,406.3333333333333
SKU_81,2022-09-30,279,0,0,2022,9,39,370.0,330.0
SKU_81,2022-10-31,255,0,0,2022,10,44,279.0,301.3333333333333
SKU_81,2022-11-30,337,0,0,2022,11,48,255.0,290.3333333333333
SKU_81,2022-12-31,480,0,0,2022,12,52,337.0,357.3333333333333
SKU_82,2021-02-28,128,0,0,2021,2,8,117.0,122.5
SKU_82,2021-03-31,112,0,1,2021,3,13,128.0,119.0
SKU_82,2021-04-30,115,0,0,2021,4,17,112.0,118.33333333333333
SKU_82,2021-05-31,185,1,0,2021,5,22,115.0,137.33333333333334
SKU_82,2021-06-30,198,1,0,2021,6,26,185.0,166.0
SKU_82,2021-07-31,125,0,0,2021,7,30,198.0,169.33333333333334
SKU_82,2021-08-31,105,0,0,2021,8,35,125.0,142.66666666666666
SKU_82,2021-09-30,106,0,0,2021,9,39,105.0,112.0
SKU_82,2021-10-31,109,0,0,2021,10,43,106.0,106.66666666666667
SKU_82,2021-11-30,86,0,0,2021,11,48,109.0,100.33333333333333
SKU_82,2021-12-31,256,1,0,2021,12,52,86.0,150.33333333333334
SKU_82,2022-01-31,128,0,0,2022,1,5,256.0,156.66666666666666
SKU_82,2022-02-28,137,0,0,2022,2,9,128.0,173.66666666666666
SKU_82,2022-03-31,111,0,0,2022,3,13,137.0,125.33333333333333
SKU_82,2022-04-30,108,0,1,2022,4,17,111.0,118.66666666666667
SKU_82,2022-05-31,124,0,0,2022,5,22,108.0,114.33333333333333
SKU_82,2022-06-30,117,0,0,2022,6,26,124.0,116.33333333333333
SKU_82,2022-07-31,129,0,0,2022,7,30,117.0,123.33333333333333
SKU_82,2022-08-31,178,1,0,2022,8,35,129.0,141.33333333333334
SKU_82,2022-09-30,191,1,0,2022,9,39,178.0,166.0
SKU_82,2022-10-31,133,0,1,2022,10,44,191.0,167.33333333333334
SKU_82,2022-11-30,115,0,1,2022,11,48,133.0,146.33333333333334
SKU_82,2022-12-31,240,1,0,2022,12,52,115.0,162.66666666666666
SKU_83,2021-02-28,297,0,1,2021,2,8,312.0,304.5
SKU_83,2021-03-31,302,0,0,2021,3,13,297.0,303.6666666666667
SKU_83,2021-04-30,311,0,0,2021,4,17,302.0,303.3333333333333
SKU_83,2021-05-31,257,0,0,2021,5,22,311.0,290.0
SKU_83,2021-06-30,321,0,1,2021,6,26,257.0,296.3333333333333
SKU_83,2021-07-31,280,0,0,2021,7,30,321.0,286.0
SKU_83,2021-08-31,281,0,0,2021,8,35,280.0,294.0
SKU_83,2021-09-30,233,0,0,2021,9,39,281.0,264.6666666666667
SKU_83,2021-10-31,320,0,0,2021,10,43,233.0,278.0
SKU_83,2021-11-30,257,0,0,2021,11,48,320.0,270.0
SKU_83,2021-12-31,457,0,0,2021,12,52,257.0,344.6666666666667
SKU_83,2022-01-31,297,0,0,2022,1,5,457.0,337.0
SKU_83,2022-02-28,289,0,0,2022,2,9,297.0,347.6666666666667
SKU_83,2022-03-31,289,0,1,2022,3,13,289.0,291.6666666666667
SKU_83,2022-04-30,249,0,0,2022,4,17,289.0,275.6666666666667
SKU_83,2022-05-31,333,0,0,2022,5,22,249.0,290.3333333333333
SKU_83,2022-06-30,324,0,0,2022,6,26,333.0,302.0
SKU_83,2022-07-31,311,0,0,2022,7,30,324.0,322.6666666666667
SKU_83,2022-08-31,264,0,0,2022,8,35,311.0,299.6666666666667
SKU_83,2022-09-30,314,0,0,2022,9,39,264.0,296.3333333333333
SKU_83,2022-10-31,284,0,0,2022,10,44,314.0,287.3333333333333
SKU_83,2022-11-30,294,0,0,2022,11,48,284.0,297.3333333333333
SKU_83,2022-12-31,373,0,0,2022,12,52,294.0,317.0
SKU_84,2021-02-28,544,1,0,2021,2,8,693.0,618.5
SKU_84,2021-03-31,419,0,1,2021,3,13,544.0,552.0
SKU_84,2021-04-30,579,1,0,2021,4,17,419.0,514.0
SKU_84,2021-05-31,411,0,0,2021,5,22,579.0,469.6666666666667
SKU_84,2021-06-30,395,0,0,2021,6,26,411.0,461.6666666666667
SKU_84,2021-07-31,483,0,0,2021,7,30,395.0,429.6666666666667
SKU_84,2021-08-31,443,0,0,2021,8,35,483.0,440.3333333333333
SKU_84,2021-09-30,335,0,0,2021,9,39,443.0,420.3333333333333
SKU_84,2021-10-31,422,0,0,2021,10,43,335.0,400.0
SKU_84,2021-11-30,456,0,0,2021,11,48,422.0,404.3333333333333
SKU_84,2021-12-31,617,0,0,2021,12,52,456.0,498.3333333333333
SKU_84,2022-01-31,446,0,1,2022,1,5,617.0,506.3333333333333
SKU_84,2022-02-28,435,0,0,2022,2,9,446.0,499.3333333333333
SKU_84,2022-03-31,458,0,0,2022,3,13,435.0,446.3333333333333
SKU_84,2022-04-30,398,0,0,2022,4,17,458.0,430.3333333333333
SKU_84,2022-05-31,363,0,0,2022,5,22,398.0,406.3333333333333
SKU_84,2022-06-30,449,0,0,2022,6,26,363.0,403.3333333333333
SKU_84,2022-07-31,489,0,0,2022,7,30,449.0,433.6666666666667
SKU_84,2022-08-31,706,1,0,2022,8,35,489.0,548.0
SKU_84,2022-09-30,540,1,1,2022,9,39,706.0,578.3333333333334
SKU_84,2022-10-31,488,0,0,2022,10,44,540.0,578.0
SKU_84,2022-11-30,411,0,0,2022,11,48,488.0,479.6666666666667
SKU_84,2022-12-31,957,1,0,2022,12,52,411.0,618.6666666666666
SKU_85,2021-02-28,363,0,1,2021,2,8,368.0,365.5
SKU_85,2021-03-31,295,0,0,2021,3,13,363.0,342.0
SKU_85,2021-04-30,323,0,0,2021,4,17,295.0,327.0
SKU_85,2021-05-31,378,0,0,2021,5,22,323.0,332.0
SKU_85,2021-06-30,372,0,0,2021,6,26,378.0,357.6666666666667
SKU_85,2021-07-31,296,0,0,2021,7,30,372.0,348.6666666666667
SKU_85,2021-08-31,500,1,0,2021,8,35,296.0,389.3333333333333
SKU_85,2021-09-30,503,1,0,2021,9,39,500.0,433.0
SKU_85,2021-10-31,488,1,0,2021,10,43,503.0,497.0
SKU_85,2021-11-30,384,0,0,2021,11,48,488.0,458.3333333333333
SKU_85,2021-12-31,837,1,0,2021,12,52,384.0,569.6666666666666
SKU_85,2022-01-31,291,0,0,2022,1,5,837.0,504.0
SKU_85,2022-02-28,257,0,0,2022,2,9,291.0,461.6666666666667
SKU_85,2022-03-31,295,0,0,2022,3,13,257.0,281.0
SKU_85,2022-04-30,519,1,0,2022,4,17,295.0,357.0
SKU_85,2022-05-31,393,0,0,2022,5,22,519.0,402.3333333333333
SKU_85,2022-06-30,611,1,0,2022,6,26,393.0,507.6666666666667
SKU_85,2022-07-31,334,0,0,2022,7,30,611.0,446.0
SKU_85,2022-08-31,292,0,0,2022,8,35,334.0,412.3333333333333
SKU_85,2022-09-30,334,0,0,2022,9,39,292.0,320.0
SKU_85,2022-10-31,242,0,0,2022,10,44,334.0,289.3333333333333
SKU_85,2022-11-30,458,1,1,2022,11,48,242.0,344.6666666666667
SKU_85,2022-12-31,527,0,1,2022,12,52,458.0,409.0
SKU_86,2021-02-28,173,0,0,2021,2,8,184.0,178.5
SKU_86,2021-03-31,266,1,0,2021,3,13,173.0,207.66666666666666
SKU_86,2021-04-30,181,0,0,2021,4,17,266.0,206.66666666666666
SKU_86,2021-05-31,188,0,0,2021,5,22,181.0,211.66666666666666
SKU_86,2021-06-30,196,0,0,2021,6,26,188.0,188.33333333333334
SKU_86,2021-07-31,186,0,0,2021,7,30,196.0,190.0
SKU_86,2021-08-31,250,1,0,2021,8,35,186.0,210.66666666666666
SKU_86,2021-09-30,167,0,1,2021,9,39,250.0,201.0
SKU_86,2021-10-31,174,0,1,2021,10,43,167.0,197.0
SKU_86,2021-11-30,179,0,0,2021,11,48,174.0,173.33333333333334
SKU_86,2021-12-31,285,0,0,2021,12,52,179.0,212.66666666666666
SKU_86,2022-01-31,262,1,0,2022,1,5,285.0,242.0
SKU_86,2022-02-28,251,1,0,2022,2,9,262.0,266.0
SKU_86,2022-03-31,228,1,0,2022,3,13,251.0,247.0
SKU_86,2022-04-30,185,0,0,2022,4,17,228.0,221.33333333333334
SKU_86,2022-05-31,129,0,0,2022,5,22,185.0,180.66666666666666
SKU_86,2022-06-30,188,0,0,2022,6,26,129.0,167.33333333333334
SKU_86,2022-07-31,149,0,0,2022,7,30,188.0,155.33333333333334
SKU_86,2022-08-31,257,1,0,2022,8,35,149.0,198.0
SKU_86,2022-09-30,175,0,0,2022,9,39,257.0,193.66666666666666
SKU_86,2022-10-31,179,0,0,2022,10,44,175.0,203.66666666666666
SKU_86,2022-11-30,173,0,0,2022,11,48,179.0,175.66666666666666
SKU_86,2022-12-31,274,0,1,2022,12,52,173.0,208.66666666666666
SKU_87,2021-02-28,398,0,0,2021,2,8,338.0,368.0
SKU_87,2021-03-31,398,0,0,2021,3,13,398.0,378.0
SKU_87,2021-04-30,523,1,0,2021,4,17,398.0,439.6666666666667
SKU_87,2021-05-31,370,0,0,2021,5,22,523.0,430.3333333333333
SKU_87,2021-06-30,340,0,0,2021,6,26,370.0,411.0
SKU_87,2021-07-31,308,0,0,2021,7,30,340.0,339.3333333333333
SKU_87,2021-08-31,329,0,0,2021,8,35,308.0,325.6666666666667
SKU_87,2021-09-30,358,0,0,2021,9,39,329.0,331.6666666666667
SKU_87,2021-10-31,359,0,0,2021,10,43,358.0,348.6666666666667
SKU_87,2021-11-30,356,0,0,2021,11,48,359.0,357.6666666666667
SKU_87,2021-12-31,552,0,0,2021,12,52,356.0,422.3333333333333
SKU_87,2022-01-31,477,1,0,2022,1,5,552.0,461.6666666666667
SKU_87,2022-02-28,279,0,0,2022,2,9,477.0,436.0
SKU_87,2022-03-31,535,1,0,2022,3,13,279.0,430.3333333333333
SKU_87,2022-04-30,342,0,0,2022,4,17,535.0,385.3333333333333
SKU_87,2022-05-31,540,1,0,2022,5,22,342.0,472.3333333333333
SKU_87,2022-06-30,298,0,1,2022,6,26,540.0,393.3333333333333
SKU_87,2022-07-31,351,0,0,2022,7,30,298.0,396.3333333333333
SKU_87,2022-08-31,476,1,1,2022,8,35,351.0,375.0
SKU_87,2022-09-30,337,0,0,2022,9,39,476.0,388.0
SKU_87,2022-10-31,323,0,0,2022,10,44,337.0,378.6666666666667
SKU_87,2022-11-30,321,0,0,2022,11,48,323.0,327.0
SKU_87,2022-12-31,510,0,0,2022,12,52,321.0,384.6666666666667
SKU_88,2021-02-28,427,0,0,2021,2,8,458.0,442.5
SKU_88,2021-03-31,360,0,0,2021,3,13,427.0,415.0
SKU_88,2021-04-30,363,0,0,2021,4,17,360.0,383.3333333333333
SKU_88,2021-05-31,538,1,1,2021,5,22,363.0,420.3333333333333
SKU_88,2021-06-30,603,1,0,2021,6,26,538.0,501.3333333333333
SKU_88,2021-07-31,330,0,0,2021,7,30,603.0,490.3333333333333
SKU_88,2021-08-31,359,0,0,2021,8,35,330.0,430.6666666666667
SKU_88,2021-09-30,575,1,0,2021,9,39,359.0,421.3333333333333
SKU_88,2021-10-31,339,0,0,2021,10,43,575.0,424.3333333333333
SKU_88,2021-11-30,352,0,0,2021,11,48,339.0,422.0
SKU_88,2021-12-31,465,0,0,2021,12,52,352.0,385.3333333333333
SKU_88,2022-01-31,377,0,0,2022,1,5,465.0,398.0
SKU_88,2022-02-28,373,0,0,2022,2,9,377.0,405.0
SKU_88,2022-03-31,577,1,1,2022,3,13,373.0,442.3333333333333
SKU_88,2022-04-30,329,0,0,2022,4,17,577.0,426.3333333333333
SKU_88,2022-05-31,357,0,0,2022,5,22,329.0,421.0
SKU_88,2022-06-30,528,1,0,2022,6,26,357.0,404.6666666666667
SKU_88,2022-07-31,351,0,0,2022,7,30,528.0,412.0
SKU_88,2022-08-31,648,1,0,2022,8,35,351.0,509.0
SKU_88,2022-09-30,447,0,0,2022,9,39,648.0,482.0
SKU_88,2022-10-31,615,1,0,2022,10,44,447.0,570.0
SKU_88,2022-11-30,362,0,0,2022,11,48,615.0,474.6666666666667
SKU_88,2022-12-31,578,0,0,2022,12,52,362.0,518.3333333333334
SKU_89,2021-02-28,334,0,0,2021,2,8,436.0,385.0
SKU_89,2021-03-31,384,0,1,2021,3,13,334.0,384.6666666666667
SKU_89,2021-04-30,260,0,0,2021,4,17,384.0,326.0
SKU_89,2021-05-31,282,0,0,2021,5,22,260.0,308.6666666666667
SKU_89,2021-06-30,239,0,0,2021,6,26,282.0,260.3333333333333
SKU_89,2021-07-31,338,0,0,2021,7,30,239.0,286.3333333333333
SKU_89,2021-08-31,350,0,0,2021,8,35,338.0,309.0
SKU_89,2021-09-30,320,0,1,2021,9,39,350.0,336.0
SKU_89,2021-10-31,484,1,0,2021,10,43,320.0,384.6666666666667
SKU_89,2021-11-30,523,1,0,2021,11,48,484.0,442.3333333333333
SKU_89,2021-12-31,699,1,0,2021,12,52,523.0,568.6666666666666
SKU_89,2022-01-31,324,0,0,2022,1,5,699.0,515.3333333333334
SKU_89,2022-02-28,538,1,0,2022,2,9,324.0,520.3333333333334
SKU_89,2022-03-31,500,1,0,2022,3,13,538.0,454.0
SKU_89,2022-04-30,319,0,0,2022,4,17,500.0,452.3333333333333
SKU_89,2022-05-31,466,1,0,2022,5,22,319.0,428.3333333333333
SKU_89,2022-06-30,318,0,0,2022,6,26,466.0,367.6666666666667
SKU_89,2022-07-31,268,0,0,2022,7,30,318.0,350.6666666666667
SKU_89,2022-08-31,284,0,0,2022,8,35,268.0,290.0
SKU_89,2022-09-30,298,0,1,2022,9,39,284.0,283.3333333333333
SKU_89,2022-10-31,304,0,0,2022,10,44,298.0,295.3333333333333
SKU_89,2022-11-30,341,0,0,2022,11,48,304.0,314.3333333333333
SKU_89,2022-12-31,409,0,0,2022,12,52,341.0,351.3333333333333
SKU_90,2021-02-28,391,0,0,2021,2,8,387.0,389.0
SKU_90,2021-03-31,388,0,0,2021,3,13,391.0,388.6666666666667
SKU_90,2021-04-30,377,0,0,2021,4,17,388.0,385.3333333333333
SKU_90,2021-05-31,327,0,0,2021,5,22,377.0,364.0
SKU_90,2021-06-30,432,0,0,2021,6,26,327.0,378.6666666666667
SKU_90,2021-07-31,402,0,1,2021,7,30,432.0,387.0
SKU_90,2021-08-31,422,0,0,2021,8,35,402.0,418.6666666666667
SKU_90,2021-09-30,388,0,0,2021,9,39,422.0,404.0
SKU_90,2021-10-31,612,1,0,2021,10,43,388.0,474.0
SKU_90,2021-11-30,403,0,0,2021,11,48,612.0,467.6666666666667
SKU_90,2021-12-31,469,0,0,2021,12,52,403.0,494.6666666666667
SKU_90,2022-01-31,437,0,0,2022,1,5,469.0,436.3333333333333
SKU_90,2022-02-28,340,0,0,2022,2,9,437.0,415.3333333333333
SKU_90,2022-03-31,602,1,1,2022,3,13,340.0,459.6666666666667
SKU_90,2022-04-30,364,0,0,2022,4,17,602.0,435.3333333333333
SKU_90,2022-05-31,400,0,0,2022,5,22,364.0,455.3333333333333
SKU_90,2022-06-30,389,0,0,2022,6,26,400.0,384.3333333333333
SKU_90,2022-07-31,552,1,0,2022,7,30,389.0,447.0
SKU_90,2022-08-31,395,0,0,2022,8,35,552.0,445.3333333333333
SKU_90,2022-09-30,384,0,0,2022,9,39,395.0,443.6666666666667
SKU_90,2022-10-31,532,1,0,2022,10,44,384.0,437.0
SKU_90,2022-11-30,381,0,0,2022,11,48,532.0,432.3333333333333
SKU_90,2022-12-31,924,1,0,2022,12,52,381.0,612.3333333333334
SKU_91,2021-02-28,202,0,0,2021,2,8,199.0,200.5
SKU_91,2021-03-31,204,0,0,2021,3,13,202.0,201.66666666666666
SKU_91,2021-04-30,223,0,0,2021,4,17,204.0,209.66666666666666
SKU_91,2021-05-31,204,0,0,2021,5,22,223.0,210.33333333333334
SKU_91,2021-06-30,303,1,0,2021,6,26,204.0,243.33333333333334
SKU_91,2021-07-31,211,0,0,2021,7,30,303.0,239.33333333333334
SKU_91,2021-08-31,197,0,0,2021,8,35,211.0,237.0
SKU_91,2021-09-30,332,1,0,2021,9,39,197.0,246.66666666666666
SKU_91,2021-10-31,304,1,0,2021,10,43,332.0,277.6666666666667
SKU_91,2021-11-30,258,1,0,2021,11,48,304.0,298.0
SKU_91,2021-12-31,303,0,0,2021,12,52,258.0,288.3333333333333
SKU_91,2022-01-31,198,0,0,2022,1,5,303.0,253.0
SKU_91,2022-02-28,229,0,1,2022,2,9,198.0,243.33333333333334
SKU_91,2022-03-31,204,0,0,2022,3,13,229.0,210.33333333333334
SKU_91,2022-04-30,220,0,1,2022,4,17,204.0,217.66666666666666
SKU_91,2022-05-31,205,0,1,2022,5,22,220.0,209.66666666666666
SKU_91,2022-06-30,215,0,0,2022,6,26,205.0,213.33333333333334
SKU_91,2022-07-31,247,1,0,2022,7,30,215.0,222.33333333333334
SKU_91,2022-08-31,191,0,0,2022,8,35,247.0,217.66666666666666
SKU_91,2022-09-30,200,0,0,2022,9,39,191.0,212.66666666666666
SKU_91,2022-10-31,231,0,0,2022,10,44,200.0,207.33333333333334
SKU_91,2022-11-30,329,1,0,2022,11,48,231.0,253.33333333333334
SKU_91,2022-12-31,326,0,0,2022,12,52,329.0,295.3333333333333
SKU_92,2021-02-28,314,0,0,2021,2,8,308.0,311.0
SKU_92,2021-03-31,279,0,0,2021,3,13,314.0,300.3333333333333
SKU_92,2021-04-30,312,0,0,2021,4,17,279.0,301.6666666666667
SKU_92,2021-05-31,406,1,0,2021,5,22,312.0,332.3333333333333
SKU_92,2021-06-30,502,1,0,2021,6,26,406.0,406.6666666666667
SKU_92,2021-07-31,300,0,0,2021,7,30,502.0,402.6666666666667
SKU_92,2021-08-31,312,0,0,2021,8,35,300.0,371.3333333333333
SKU_92,2021-09-30,264,0,0,2021,9,39,312.0,292.0
SKU_92,2021-10-31,309,0,0,2021,10,43,264.0,295.0
SKU_92,2021-11-30,447,1,0,2021,11,48,309.0,340.0
SKU_92,2021-12-31,435,0,0,2021,12,52,447.0,397.0
SKU_92,2022-01-31,351,0,0,2022,1,5,435.0,411.0
SKU_92,2022-02-28,318,0,0,2022,2,9,351.0,368.0
SKU_92,2022-03-31,298,0,0,2022,3,13,318.0,322.3333333333333
SKU_92,2022-04-30,486,1,0,2022,4,17,298.0,367.3333333333333
SKU_92,2022-05-31,306,0,0,2022,5,22,486.0,363.3333333333333
SKU_92,2022-06-30,327,0,0,2022,6,26,306.0,373.0
SKU_92,2022-07-31,306,0,0,2022,7,30,327.0,313.0
SKU_92,2022-08-31,293,0,0,2022,8,35,306.0,308.6666666666667
SKU_92,2022-09-30,400,0,0,2022,9,39,293.0,333.0
SKU_92,2022-10-31,291,0,0,2022,10,44,400.0,328.0
SKU_92,2022-11-30,535,1,0,2022,11,48,291.0,408.6666666666667
SKU_92,2022-12-31,755,1,0,2022,12,52,535.0,527.0
SKU_93,2021-02-28,215,0,0,2021,2,8,284.0,249.5
SKU_93,2021-03-31,324,1,0,2021,3,13,215.0,274.3333333333333
SKU_93,2021-04-30,445,1,0,2021,4,17,324.0,328.0
SKU_93,2021-05-31,294,0,0,2021,5,22,445.0,354.3333333333333
SKU_93,2021-06-30,454,1,1,2021,6,26,294.0,397.6666666666667
SKU_93,2021-07-31,368,1,0,2021,7,30,454.0,372.0
SKU_93,2021-08-31,209,0,0,2021,8,35,368.0,343.6666666666667
SKU_93,2021-09-30,449,1,0,2021,9,39,209.0,342.0
SKU_93,2021-10-31,292,0,0,2021,10,43,449.0,316.6666666666667
SKU_93,2021-11-30,446,1,0,2021,11,48,292.0,395.6666666666667
SKU_93,2021-12-31,514,0,0,2021,12,52,446.0,417.3333333333333
SKU_93,2022-01-31,346,0,0,2022,1,5,514.0,435.3333333333333
SKU_93,2022-02-28,347,0,1,2022,2,9,346.0,402.3333333333333
SKU_93,2022-03-31,276,0,0,2022,3,13,347.0,323.0
SKU_93,2022-04-30,305,0,1,2022,4,17,276.0,309.3333333333333
SKU_93,2022-05-31,317,0,0,2022,5,22,305.0,299.3333333333333
SKU_93,2022-06-30,334,0,0,2022,6,26,317.0,318.6666666666667
SKU_93,2022-07-31,432,1,0,2022,7,30,334.0,361.0
SKU_93,2022-08-31,291,0,0,2022,8,35,432.0,352.3333333333333
SKU_93,2022-09-30,304,0,0,2022,9,39,291.0,342.3333333333333
SKU_93,2022-10-31,355,0,0,2022,10,44,304.0,316.6666666666667
SKU_93,2022-11-30,291,0,0,2022,11,48,355.0,316.6666666666667
SKU_93,2022-12-31,559,1,0,2022,12,52,291.0,401.6666666666667
SKU_94,2021-02-28,432,0,0,2021,2,8,450.0,441.0
